,order_id,order_date,delivery_date,customer_name,gender,age,city,state,product_id,price_per_unit,quantity,total_price,product_type,product_name,size,colour,stock,delivery_duration
2518,508,2021-07-17,2021-08-01,Glenn Keri,Non-binary,61,Port Ellaside,New South Wales,632,93,2,186,Jacket,Coach,M,red,76,15
2519,508,2021-07-17,2021-08-01,Glenn Keri,Non-binary,61,Port Ellaside,New South Wales,1017,90,2,180,Trousers,Relaxed Leg,M,red,56,15
2520,508,2021-07-17,2021-08-01,Glenn Keri,Non-binary,61,Port Ellaside,New South Wales,16,96,2,192,Shirt,Oxford Cloth,S,green,56,15
2521,508,2021-07-17,2021-08-01,Glenn Keri,Non-binary,61,Port Ellaside,New South Wales,718,119,1,119,Jacket,Trench Coat,L,green,73,15
2522,508,2021-07-17,2021-08-01,Glenn Keri,Non-binary,61,Port Ellaside,New South Wales,24,96,1,96,Shirt,Oxford Cloth,XL,blue,60,15
2523,508,2021-07-17,2021-08-01,Glenn Keri,Non-binary,61,Port Ellaside,New South Wales,506,102,1,102,Jacket,Windbreaker,S,green,65,15
2524,509,2021-01-02,2021-01-25,Haslett Edwins,Bigender,59,Kaylafurt,Northern Territory,457,118,2,236,Jacket,Puffer,M,red,62,23
2525,509,2021-01-02,2021-01-25,Haslett Edwins,Bigender,59,Kaylafurt,Northern Territory,126,92,2,184,Shirt,Denim,S,blue,47,23
2526,509,2021-01-02,2021-01-25,Haslett Edwins,Bigender,59,Kaylafurt,Northern Territory,841,113,3,339,Trousers,Chinos,S,red,62,23
2527,509,2021-01-02,2021-01-25,Haslett Edwins,Bigender,59,Kaylafurt,Northern Territory,513,102,3,306,Jacket,Windbreaker,L,blue,41,23
2528,509,2021-01-02,2021-01-25,Haslett Edwins,Bigender,59,Kaylafurt,Northern Territory,624,112,2,224,Jacket,Cardigan,XL,indigo,78,23
2529,510,2021-09-29,2021-10-01,Lesli Pitfield,Bigender,77,Angelinaville,Tasmania,643,93,1,93,Jacket,Coach,L,yellow,53,2
2530,510,2021-09-29,2021-10-01,Lesli Pitfield,Bigender,77,Angelinaville,Tasmania,1241,112,3,336,Trousers,Tracksuit Bottoms,S,green,72,2
2531,510,2021-09-29,2021-10-01,Lesli Pitfield,Bigender,77,Angelinaville,Tasmania,49,104,1,104,Shirt,Dress,XL,yellow,75,2
2532,510,2021-09-29,2021-10-01,Lesli Pitfield,Bigender,77,Angelinaville,Tasmania,893,94,1,94,Trousers,Cords,L,green,62,2
2533,510,2021-09-29,2021-10-01,Lesli Pitfield,Bigender,77,Angelinaville,Tasmania,1034,90,3,270,Trousers,Relaxed Leg,XL,green,64,2
2534,510,2021-09-29,2021-10-01,Lesli Pitfield,Bigender,77,Angelinaville,Tasmania,1023,90,2,180,Trousers,Relaxed Leg,L,orange,78,2
2535,510,2021-09-29,2021-10-01,Lesli Pitfield,Bigender,77,Angelinaville,Tasmania,1158,99,3,297,Trousers,High-Waisted,L,red,52,2
2536,510,2021-09-29,2021-10-01,Lesli Pitfield,Bigender,77,Angelinaville,Tasmania,413,119,2,238,Shirt,Casual Slim Fit,L,indigo,60,2
2537,511,2021-08-22,2021-09-12,Wren Helgass,Female,59,Port Hannahburgh,Australian Capital Territory,608,112,1,112,Jacket,Cardigan,L,yellow,50,21
2538,511,2021-08-22,2021-09-12,Wren Helgass,Female,59,Port Hannahburgh,Australian Capital Territory,1252,112,2,224,Trousers,Tracksuit Bottoms,M,indigo,59,21
2539,511,2021-08-22,2021-09-12,Wren Helgass,Female,59,Port Hannahburgh,Australian Capital Territory,147,91,2,182,Shirt,Linen,M,orange,42,21
2540,511,2021-08-22,2021-09-12,Wren Helgass,Female,59,Port Hannahburgh,Australian Capital Territory,1220,105,3,315,Trousers,Pleated,XS,violet,58,21
2541,511,2021-08-22,2021-09-12,Wren Helgass,Female,59,Port Hannahburgh,Australian Capital Territory,565,100,2,200,Jacket,Bomber,XS,orange,80,21
2542,511,2021-08-22,2021-09-12,Wren Helgass,Female,59,Port Hannahburgh,Australian Capital Territory,758,109,3,327,Jacket,Peacoat,L,blue,64,21
2543,511,2021-08-22,2021-09-12,Wren Helgass,Female,59,Port Hannahburgh,Australian Capital Territory,1094,115,2,230,Trousers,Cropped,XL,orange,61,21
2544,511,2021-08-22,2021-09-12,Wren Helgass,Female,59,Port Hannahburgh,Australian Capital Territory,681,113,3,339,Jacket,Parka,S,green,62,21
2545,512,2021-10-13,2021-11-05,Saxe Stormonth,Non-binary,51,Lake Owen,South Australia,818,117,3,351,Jacket,Shearling,L,yellow,58,23
2546,512,2021-10-13,2021-11-05,Saxe Stormonth,Non-binary,51,Lake Owen,South Australia,589,100,2,200,Jacket,Bomber,XL,indigo,50,23
2547,513,2021-05-24,2021-06-04,Eustacia Andreassen,Male,43,Bergefort,Victoria,843,113,2,226,Trousers,Chinos,L,red,44,11
2548,513,2021-05-24,2021-06-04,Eustacia Andreassen,Male,43,Bergefort,Victoria,1054,93,1,93,Trousers,Joggers,XL,red,58,11
2549,514,2021-07-12,2021-07-22,Meryl Neeson,Non-binary,73,Port Molly,Tasmania,239,106,1,106,Shirt,Chambray,XL,indigo,61,10
2550,514,2021-07-12,2021-07-22,Meryl Neeson,Non-binary,73,Port Molly,Tasmania,816,117,1,117,Jacket,Shearling,S,yellow,48,10
2551,514,2021-07-12,2021-07-22,Meryl Neeson,Non-binary,73,Port Molly,Tasmania,210,106,2,212,Shirt,Chambray,XS,red,48,10
2552,515,2021-05-23,2021-06-13,Alair Grimwad,Female,32,North Mia,Tasmania,576,100,1,100,Jacket,Bomber,S,green,54,21
2553,515,2021-05-23,2021-06-13,Alair Grimwad,Female,32,North Mia,Tasmania,1007,106,3,318,Trousers,Wool,M,indigo,56,21
2554,515,2021-05-23,2021-06-13,Alair Grimwad,Female,32,North Mia,Tasmania,817,117,1,117,Jacket,Shearling,M,yellow,60,21
2555,515,2021-05-23,2021-06-13,Alair Grimwad,Female,32,North Mia,Tasmania,1057,93,2,186,Trousers,Joggers,M,orange,52,21
2556,515,2021-05-23,2021-06-13,Alair Grimwad,Female,32,North Mia,Tasmania,346,109,1,109,Shirt,Mandarin Collar,S,violet,73,21
2557,515,2021-05-23,2021-06-13,Alair Grimwad,Female,32,North Mia,Tasmania,1181,99,1,99,Trousers,High-Waisted,S,indigo,79,21
2558,515,2021-05-23,2021-06-13,Alair Grimwad,Female,32,North Mia,Tasmania,860,113,3,339,Trousers,Chinos,XS,blue,69,21
2559,516,2021-05-21,2021-05-26,Eddie Elcott,Agender,37,South Hugoberg,Australian Capital Territory,1093,115,2,230,Trousers,Cropped,L,orange,79,5
2560,516,2021-05-21,2021-05-26,Eddie Elcott,Agender,37,South Hugoberg,Australian Capital Territory,1092,115,2,230,Trousers,Cropped,M,orange,56,5
2561,516,2021-05-21,2021-05-26,Eddie Elcott,Agender,37,South Hugoberg,Australian Capital Territory,399,119,1,119,Shirt,Casual Slim Fit,XL,yellow,78,5
2562,516,2021-05-21,2021-05-26,Eddie Elcott,Agender,37,South Hugoberg,Australian Capital Territory,1121,102,3,306,Trousers,Cargo Pants,S,red,63,5
2563,517,2021-06-23,2021-06-30,Rachelle Jelf,Female,32,Marcusshire,Queensland,182,98,2,196,Shirt,Camp Collared,M,orange,65,7
2564,517,2021-06-23,2021-06-30,Rachelle Jelf,Female,32,Marcusshire,Queensland,1033,90,3,270,Trousers,Relaxed Leg,L,green,62,7
2565,517,2021-06-23,2021-06-30,Rachelle Jelf,Female,32,Marcusshire,Queensland,269,95,3,285,Shirt,Polo,XL,blue,70,7
2566,517,2021-06-23,2021-06-30,Rachelle Jelf,Female,32,Marcusshire,Queensland,884,94,3,282,Trousers,Cords,XL,orange,72,7
2567,517,2021-06-23,2021-06-30,Rachelle Jelf,Female,32,Marcusshire,Queensland,465,118,3,354,Jacket,Puffer,XS,yellow,55,7
2568,517,2021-06-23,2021-06-30,Rachelle Jelf,Female,32,Marcusshire,Queensland,990,106,3,318,Trousers,Wool,XS,yellow,67,7
2569,517,2021-06-23,2021-06-30,Rachelle Jelf,Female,32,Marcusshire,Queensland,1149,102,3,306,Trousers,Cargo Pants,XL,indigo,64,7
2570,517,2021-06-23,2021-06-30,Rachelle Jelf,Female,32,Marcusshire,Queensland,775,91,2,182,Jacket,Pullover,XS,orange,79,7
2571,517,2021-06-23,2021-06-30,Rachelle Jelf,Female,32,Marcusshire,Queensland,1209,105,1,105,Trousers,Pleated,XL,green,55,7
2572,518,2021-06-03,2021-06-18,Erroll Michelle,Genderqueer,25,New Ava,South Australia,199,98,2,196,Shirt,Camp Collared,XL,blue,51,15
2573,518,2021-06-03,2021-06-18,Erroll Michelle,Genderqueer,25,New Ava,South Australia,781,91,2,182,Jacket,Pullover,S,yellow,42,15
2574,518,2021-06-03,2021-06-18,Erroll Michelle,Genderqueer,25,New Ava,South Australia,816,117,1,117,Jacket,Shearling,S,yellow,48,15
2575,518,2021-06-03,2021-06-18,Erroll Michelle,Genderqueer,25,New Ava,South Australia,934,96,3,288,Trousers,Drawstring,XL,blue,60,15
2576,518,2021-06-03,2021-06-18,Erroll Michelle,Genderqueer,25,New Ava,South Australia,740,109,3,327,Jacket,Peacoat,XS,orange,78,15
2577,519,2021-08-23,2021-09-12,Faunie Cooney,Male,38,Port Chelseaport,Victoria,230,106,3,318,Shirt,Chambray,XS,blue,76,20
2578,519,2021-08-23,2021-09-12,Faunie Cooney,Male,38,Port Chelseaport,Victoria,1029,90,2,180,Trousers,Relaxed Leg,XL,yellow,54,20
2579,519,2021-08-23,2021-09-12,Faunie Cooney,Male,38,Port Chelseaport,Victoria,156,91,2,182,Shirt,Linen,S,green,58,20
2580,519,2021-08-23,2021-09-12,Faunie Cooney,Male,38,Port Chelseaport,Victoria,823,117,1,117,Jacket,Shearling,L,green,66,20
2581,519,2021-08-23,2021-09-12,Faunie Cooney,Male,38,Port Chelseaport,Victoria,550,98,1,98,Jacket,Leather,XS,indigo,78,20
2582,519,2021-08-23,2021-09-12,Faunie Cooney,Male,38,Port Chelseaport,Victoria,391,119,2,238,Shirt,Casual Slim Fit,S,orange,54,20
2583,519,2021-08-23,2021-09-12,Faunie Cooney,Male,38,Port Chelseaport,Victoria,161,91,2,182,Shirt,Linen,S,blue,77,20
2584,519,2021-08-23,2021-09-12,Faunie Cooney,Male,38,Port Chelseaport,Victoria,924,96,1,96,Trousers,Drawstring,XL,yellow,48,20
2585,519,2021-08-23,2021-09-12,Faunie Cooney,Male,38,Port Chelseaport,Victoria,652,93,2,186,Jacket,Coach,M,blue,54,20
2586,520,2021-02-04,2021-03-01,Osgood Percifer,Genderqueer,76,Cameronton,Western Australia,920,96,2,192,Trousers,Drawstring,XS,yellow,41,25
2587,520,2021-02-04,2021-03-01,Osgood Percifer,Genderqueer,76,Cameronton,Western Australia,1136,102,2,204,Trousers,Cargo Pants,S,green,79,25
2588,520,2021-02-04,2021-03-01,Osgood Percifer,Genderqueer,76,Cameronton,Western Australia,30,96,3,288,Shirt,Oxford Cloth,XS,violet,74,25
2589,520,2021-02-04,2021-03-01,Osgood Percifer,Genderqueer,76,Cameronton,Western Australia,465,118,2,236,Jacket,Puffer,XS,yellow,55,25
2590,520,2021-02-04,2021-03-01,Osgood Percifer,Genderqueer,76,Cameronton,Western Australia,1091,115,2,230,Trousers,Cropped,S,orange,78,25
2591,520,2021-02-04,2021-03-01,Osgood Percifer,Genderqueer,76,Cameronton,Western Australia,975,97,1,97,Trousers,Slim-Fit,XS,violet,70,25
2592,520,2021-02-04,2021-03-01,Osgood Percifer,Genderqueer,76,Cameronton,Western Australia,138,92,1,92,Shirt,Denim,L,violet,78,25
2593,520,2021-02-04,2021-03-01,Osgood Percifer,Genderqueer,76,Cameronton,Western Australia,954,97,3,291,Trousers,Slim-Fit,XL,orange,78,25
2594,520,2021-02-04,2021-03-01,Osgood Percifer,Genderqueer,76,Cameronton,Western Australia,1052,93,2,186,Trousers,Joggers,M,red,43,25
2595,520,2021-02-04,2021-03-01,Osgood Percifer,Genderqueer,76,Cameronton,Western Australia,204,98,1,98,Shirt,Camp Collared,XL,indigo,42,25
2596,521,2021-03-17,2021-03-31,Emanuele Deesly,Genderfluid,24,Rodriguezbury,Victoria,405,119,1,119,Shirt,Casual Slim Fit,XS,blue,55,14
2597,521,2021-03-17,2021-03-31,Emanuele Deesly,Genderfluid,24,Rodriguezbury,Victoria,491,102,3,306,Jacket,Windbreaker,S,red,54,14
2598,521,2021-03-17,2021-03-31,Emanuele Deesly,Genderfluid,24,Rodriguezbury,Victoria,382,94,3,282,Shirt,Henley,M,violet,44,14
2599,521,2021-03-17,2021-03-31,Emanuele Deesly,Genderfluid,24,Rodriguezbury,Victoria,625,112,1,112,Jacket,Cardigan,XS,violet,40,14
2600,521,2021-03-17,2021-03-31,Emanuele Deesly,Genderfluid,24,Rodriguezbury,Victoria,722,119,3,357,Jacket,Trench Coat,M,blue,46,14
2601,521,2021-03-17,2021-03-31,Emanuele Deesly,Genderfluid,24,Rodriguezbury,Victoria,135,92,1,92,Shirt,Denim,XS,violet,73,14
2602,521,2021-03-17,2021-03-31,Emanuele Deesly,Genderfluid,24,Rodriguezbury,Victoria,476,118,3,354,Jacket,Puffer,S,blue,76,14
2603,521,2021-03-17,2021-03-31,Emanuele Deesly,Genderfluid,24,Rodriguezbury,Victoria,174,91,1,91,Shirt,Linen,XL,violet,73,14
2604,522,2021-03-19,2021-04-05,Jan Gligori,Non-binary,52,West Aidanton,Victoria,433,107,3,321,Jacket,Denim,L,yellow,44,17
2605,522,2021-03-19,2021-04-05,Jan Gligori,Non-binary,52,West Aidanton,Victoria,924,96,2,192,Trousers,Drawstring,XL,yellow,48,17
2606,522,2021-03-19,2021-04-05,Jan Gligori,Non-binary,52,West Aidanton,Victoria,713,119,2,238,Jacket,Trench Coat,L,yellow,77,17
2607,523,2021-04-25,2021-05-18,Malcolm Paal,Polygender,69,South Tylermouth,Northern Territory,1068,93,3,279,Trousers,Joggers,L,green,43,23
2608,523,2021-04-25,2021-05-18,Malcolm Paal,Polygender,69,South Tylermouth,Northern Territory,354,94,1,94,Shirt,Henley,XL,red,59,23
2609,523,2021-04-25,2021-05-18,Malcolm Paal,Polygender,69,South Tylermouth,Northern Territory,727,119,3,357,Jacket,Trench Coat,M,indigo,42,23
2610,523,2021-04-25,2021-05-18,Malcolm Paal,Polygender,69,South Tylermouth,Northern Territory,727,119,2,238,Jacket,Trench Coat,M,indigo,42,23
2611,523,2021-04-25,2021-05-18,Malcolm Paal,Polygender,69,South Tylermouth,Northern Territory,221,106,3,318,Shirt,Chambray,S,yellow,40,23
2612,523,2021-04-25,2021-05-18,Malcolm Paal,Polygender,69,South Tylermouth,Northern Territory,864,113,3,339,Trousers,Chinos,XL,blue,48,23
2613,524,2021-07-21,2021-08-01,Hyacinth Pepper,Agender,20,New Callum,Tasmania,794,91,3,273,Jacket,Pullover,XL,blue,74,11
2614,524,2021-07-21,2021-08-01,Hyacinth Pepper,Agender,20,New Callum,Tasmania,179,98,1,98,Shirt,Camp Collared,XL,red,79,11
2615,524,2021-07-21,2021-08-01,Hyacinth Pepper,Agender,20,New Callum,Tasmania,485,118,3,354,Jacket,Puffer,XS,violet,74,11
2616,525,2021-09-25,2021-10-20,Theodosia Postins,Polygender,38,Turcottetown,Australian Capital Territory,1091,115,3,345,Trousers,Cropped,S,orange,78,25
2617,525,2021-09-25,2021-10-20,Theodosia Postins,Polygender,38,Turcottetown,Australian Capital Territory,848,113,3,339,Trousers,Chinos,L,orange,60,25
2618,525,2021-09-25,2021-10-20,Theodosia Postins,Polygender,38,Turcottetown,Australian Capital Territory,1192,105,3,315,Trousers,Pleated,M,red,40,25
2619,525,2021-09-25,2021-10-20,Theodosia Postins,Polygender,38,Turcottetown,Australian Capital Territory,45,104,2,208,Shirt,Dress,XS,yellow,69,25
2620,525,2021-09-25,2021-10-20,Theodosia Postins,Polygender,38,Turcottetown,Australian Capital Territory,727,119,3,357,Jacket,Trench Coat,M,indigo,42,25
2621,525,2021-09-25,2021-10-20,Theodosia Postins,Polygender,38,Turcottetown,Australian Capital Territory,361,94,2,188,Shirt,Henley,S,yellow,70,25
2622,526,2021-05-16,2021-05-22,Giles Kyne,Polygender,45,Lake Phoenixside,South Australia,1112,115,1,115,Trousers,Cropped,M,indigo,73,6
2623,526,2021-05-16,2021-05-22,Giles Kyne,Polygender,45,Lake Phoenixside,South Australia,879,94,2,188,Trousers,Cords,XL,red,80,6
2624,526,2021-05-16,2021-05-22,Giles Kyne,Polygender,45,Lake Phoenixside,South Australia,251,95,3,285,Shirt,Polo,S,orange,78,6
2625,526,2021-05-16,2021-05-22,Giles Kyne,Polygender,45,Lake Phoenixside,South Australia,1122,102,3,306,Trousers,Cargo Pants,M,red,52,6
2626,526,2021-05-16,2021-05-22,Giles Kyne,Polygender,45,Lake Phoenixside,South Australia,343,109,2,218,Shirt,Mandarin Collar,L,indigo,53,6
2627,526,2021-05-16,2021-05-22,Giles Kyne,Polygender,45,Lake Phoenixside,South Australia,1030,90,3,270,Trousers,Relaxed Leg,XS,green,80,6
2628,527,2021-09-13,2021-10-09,Persis Spiteri,Genderfluid,46,Sofiaberg,Australian Capital Territory,350,94,3,282,Shirt,Henley,XS,red,62,26
2629,527,2021-09-13,2021-10-09,Persis Spiteri,Genderfluid,46,Sofiaberg,Australian Capital Territory,594,100,1,100,Jacket,Bomber,XL,violet,53,26
2630,527,2021-09-13,2021-10-09,Persis Spiteri,Genderfluid,46,Sofiaberg,Australian Capital Territory,415,119,2,238,Shirt,Casual Slim Fit,XS,violet,55,26
2631,527,2021-09-13,2021-10-09,Persis Spiteri,Genderfluid,46,Sofiaberg,Australian Capital Territory,114,92,1,92,Shirt,Denim,XL,orange,67,26
2632,527,2021-09-13,2021-10-09,Persis Spiteri,Genderfluid,46,Sofiaberg,Australian Capital Territory,519,102,2,204,Jacket,Windbreaker,XL,indigo,60,26
2633,527,2021-09-13,2021-10-09,Persis Spiteri,Genderfluid,46,Sofiaberg,Australian Capital Territory,440,107,3,321,Jacket,Denim,XS,blue,49,26
2634,527,2021-09-13,2021-10-09,Persis Spiteri,Genderfluid,46,Sofiaberg,Australian Capital Territory,788,91,1,91,Jacket,Pullover,L,green,72,26
2635,527,2021-09-13,2021-10-09,Persis Spiteri,Genderfluid,46,Sofiaberg,Australian Capital Territory,156,91,1,91,Shirt,Linen,S,green,58,26
2636,528,2021-09-16,2021-10-07,Violet Alwen,Non-binary,47,Lake Charli,Northern Territory,297,105,2,210,Shirt,Cuban Collar,M,green,45,21
2637,528,2021-09-16,2021-10-07,Violet Alwen,Non-binary,47,Lake Charli,Northern Territory,366,94,2,188,Shirt,Henley,S,green,68,21
2638,528,2021-09-16,2021-10-07,Violet Alwen,Non-binary,47,Lake Charli,Northern Territory,895,94,1,94,Trousers,Cords,XS,blue,60,21
2639,528,2021-09-16,2021-10-07,Violet Alwen,Non-binary,47,Lake Charli,Northern Territory,472,118,3,354,Jacket,Puffer,M,green,72,21
2640,528,2021-09-16,2021-10-07,Violet Alwen,Non-binary,47,Lake Charli,Northern Territory,1089,115,1,115,Trousers,Cropped,XL,red,78,21
2641,528,2021-09-16,2021-10-07,Violet Alwen,Non-binary,47,Lake Charli,Northern Territory,1168,99,2,198,Trousers,High-Waisted,L,yellow,77,21
2642,529,2021-01-10,2021-01-19,Waylin Gasson,Genderqueer,37,West Kai,South Australia,291,105,2,210,Shirt,Cuban Collar,S,yellow,41,9
2643,529,2021-01-10,2021-01-19,Waylin Gasson,Genderqueer,37,West Kai,South Australia,937,96,3,288,Trousers,Drawstring,M,indigo,58,9
2644,529,2021-01-10,2021-01-19,Waylin Gasson,Genderqueer,37,West Kai,South Australia,1194,105,2,210,Trousers,Pleated,XL,red,58,9
2645,530,2021-01-07,2021-01-23,Cacilie Forrestill,Bigender,53,O'reillychester,South Australia,1073,93,3,279,Trousers,Joggers,L,blue,75,16
2646,530,2021-01-07,2021-01-23,Cacilie Forrestill,Bigender,53,O'reillychester,South Australia,274,95,2,190,Shirt,Polo,XL,indigo,56,16
2647,530,2021-01-07,2021-01-23,Cacilie Forrestill,Bigender,53,O'reillychester,South Australia,757,109,3,327,Jacket,Peacoat,M,blue,71,16
2648,530,2021-01-07,2021-01-23,Cacilie Forrestill,Bigender,53,O'reillychester,South Australia,277,95,2,190,Shirt,Polo,M,violet,77,16
2649,530,2021-01-07,2021-01-23,Cacilie Forrestill,Bigender,53,O'reillychester,South Australia,718,119,1,119,Jacket,Trench Coat,L,green,73,16
2650,530,2021-01-07,2021-01-23,Cacilie Forrestill,Bigender,53,O'reillychester,South Australia,1124,102,3,306,Trousers,Cargo Pants,XL,red,45,16
2651,530,2021-01-07,2021-01-23,Cacilie Forrestill,Bigender,53,O'reillychester,South Australia,657,93,1,93,Jacket,Coach,M,indigo,64,16
2652,530,2021-01-07,2021-01-23,Cacilie Forrestill,Bigender,53,O'reillychester,South Australia,703,119,2,238,Jacket,Trench Coat,L,red,70,16
2653,530,2021-01-07,2021-01-23,Cacilie Forrestill,Bigender,53,O'reillychester,South Australia,458,118,2,236,Jacket,Puffer,L,red,44,16
2654,530,2021-01-07,2021-01-23,Cacilie Forrestill,Bigender,53,O'reillychester,South Australia,719,119,3,357,Jacket,Trench Coat,XL,green,53,16
2655,530,2021-01-07,2021-01-23,Cacilie Forrestill,Bigender,53,O'reillychester,South Australia,1097,115,1,115,Trousers,Cropped,M,yellow,41,16
2656,531,2021-01-14,2021-02-08,Selestina Dauber,Polygender,44,Port Aliview,Western Australia,611,112,2,224,Jacket,Cardigan,S,green,62,25
2657,531,2021-01-14,2021-02-08,Selestina Dauber,Polygender,44,Port Aliview,Western Australia,829,117,2,234,Jacket,Shearling,XL,blue,79,25
2658,531,2021-01-14,2021-02-08,Selestina Dauber,Polygender,44,Port Aliview,Western Australia,466,118,2,236,Jacket,Puffer,S,yellow,48,25
2659,531,2021-01-14,2021-02-08,Selestina Dauber,Polygender,44,Port Aliview,Western Australia,1155,99,3,297,Trousers,High-Waisted,XS,red,74,25
2660,532,2021-09-08,2021-09-20,Grissel Harteley,Bigender,22,North Jasperville,Northern Territory,343,109,1,109,Shirt,Mandarin Collar,L,indigo,53,12
2661,532,2021-09-08,2021-09-20,Grissel Harteley,Bigender,22,North Jasperville,Northern Territory,980,106,2,212,Trousers,Wool,XS,red,44,12
2662,532,2021-09-08,2021-09-20,Grissel Harteley,Bigender,22,North Jasperville,Northern Territory,1255,112,1,112,Trousers,Tracksuit Bottoms,XS,violet,67,12
2663,532,2021-09-08,2021-09-20,Grissel Harteley,Bigender,22,North Jasperville,Northern Territory,60,104,2,208,Shirt,Dress,XS,indigo,56,12
2664,533,2021-06-04,2021-06-09,Lizette Lindro,Genderqueer,38,Violetfort,South Australia,1199,105,2,210,Trousers,Pleated,XL,orange,69,5
2665,533,2021-06-04,2021-06-09,Lizette Lindro,Genderqueer,38,Violetfort,South Australia,344,109,3,327,Shirt,Mandarin Collar,XL,indigo,77,5
2666,533,2021-06-04,2021-06-09,Lizette Lindro,Genderqueer,38,Violetfort,South Australia,618,112,1,112,Jacket,Cardigan,L,blue,68,5
2667,534,2021-09-23,2021-09-26,Shanna Pietrzyk,Female,56,Port Alyssa,Queensland,276,95,3,285,Shirt,Polo,S,violet,43,3
2668,535,2021-01-25,2021-02-07,Alicea Momford,Non-binary,23,West Bella,South Australia,928,96,3,288,Trousers,Drawstring,L,green,43,13
2669,535,2021-01-25,2021-02-07,Alicea Momford,Non-binary,23,West Bella,South Australia,707,119,3,357,Jacket,Trench Coat,M,orange,43,13
2670,535,2021-01-25,2021-02-07,Alicea Momford,Non-binary,23,West Bella,South Australia,58,104,1,104,Shirt,Dress,L,blue,61,13
2671,535,2021-01-25,2021-02-07,Alicea Momford,Non-binary,23,West Bella,South Australia,946,97,2,194,Trousers,Slim-Fit,S,red,71,13
2672,535,2021-01-25,2021-02-07,Alicea Momford,Non-binary,23,West Bella,South Australia,1224,105,2,210,Trousers,Pleated,XL,violet,65,13
2673,535,2021-01-25,2021-02-07,Alicea Momford,Non-binary,23,West Bella,South Australia,164,91,1,91,Shirt,Linen,XL,blue,47,13
2674,537,2021-02-14,2021-03-13,Angil Crunden,Non-binary,30,Lake Elijah,Australian Capital Territory,1022,90,3,270,Trousers,Relaxed Leg,M,orange,74,27
2675,537,2021-02-14,2021-03-13,Angil Crunden,Non-binary,30,Lake Elijah,Australian Capital Territory,1248,112,3,336,Trousers,Tracksuit Bottoms,L,blue,72,27
2676,537,2021-02-14,2021-03-13,Angil Crunden,Non-binary,30,Lake Elijah,Australian Capital Territory,1232,112,3,336,Trousers,Tracksuit Bottoms,M,orange,47,27
2677,538,2021-01-04,2021-01-26,Ninnetta Lammin,Bigender,74,Lake Jesse,New South Wales,279,95,1,95,Shirt,Polo,XL,violet,79,22
2678,538,2021-01-04,2021-01-26,Ninnetta Lammin,Bigender,74,Lake Jesse,New South Wales,494,102,1,102,Jacket,Windbreaker,XL,red,48,22
2679,538,2021-01-04,2021-01-26,Ninnetta Lammin,Bigender,74,Lake Jesse,New South Wales,351,94,3,282,Shirt,Henley,S,red,60,22
2680,538,2021-01-04,2021-01-26,Ninnetta Lammin,Bigender,74,Lake Jesse,New South Wales,74,118,2,236,Shirt,Flannel,XL,red,72,22
2681,538,2021-01-04,2021-01-26,Ninnetta Lammin,Bigender,74,Lake Jesse,New South Wales,33,96,1,96,Shirt,Oxford Cloth,L,violet,73,22
2682,538,2021-01-04,2021-01-26,Ninnetta Lammin,Bigender,74,Lake Jesse,New South Wales,1023,90,1,90,Trousers,Relaxed Leg,L,orange,78,22
2683,538,2021-01-04,2021-01-26,Ninnetta Lammin,Bigender,74,Lake Jesse,New South Wales,213,106,1,106,Shirt,Chambray,L,red,44,22
2684,538,2021-01-04,2021-01-26,Ninnetta Lammin,Bigender,74,Lake Jesse,New South Wales,810,117,2,234,Jacket,Shearling,XS,orange,54,22
2685,539,2021-01-03,2021-01-25,Vin Rubenovic,Polygender,61,New Emilyton,Northern Territory,1229,112,2,224,Trousers,Tracksuit Bottoms,XL,red,45,22
2686,539,2021-01-03,2021-01-25,Vin Rubenovic,Polygender,61,New Emilyton,Northern Territory,437,107,1,107,Jacket,Denim,M,green,79,22
2687,539,2021-01-03,2021-01-25,Vin Rubenovic,Polygender,61,New Emilyton,Northern Territory,613,112,3,336,Jacket,Cardigan,L,green,63,22
2688,539,2021-01-03,2021-01-25,Vin Rubenovic,Polygender,61,New Emilyton,Northern Territory,524,102,3,306,Jacket,Windbreaker,XL,violet,54,22
2689,539,2021-01-03,2021-01-25,Vin Rubenovic,Polygender,61,New Emilyton,Northern Territory,1098,115,3,345,Trousers,Cropped,L,yellow,60,22
2690,540,2021-03-21,2021-03-30,Marlee Edser,Genderqueer,71,Oscarberg,South Australia,81,118,2,236,Shirt,Flannel,S,yellow,42,9
2691,540,2021-03-21,2021-03-30,Marlee Edser,Genderqueer,71,Oscarberg,South Australia,406,119,2,238,Shirt,Casual Slim Fit,S,blue,75,9
2692,540,2021-03-21,2021-03-30,Marlee Edser,Genderqueer,71,Oscarberg,South Australia,751,109,2,218,Jacket,Peacoat,S,green,41,9
2693,540,2021-03-21,2021-03-30,Marlee Edser,Genderqueer,71,Oscarberg,South Australia,554,98,1,98,Jacket,Leather,XL,indigo,52,9
2694,540,2021-03-21,2021-03-30,Marlee Edser,Genderqueer,71,Oscarberg,South Australia,786,91,2,182,Jacket,Pullover,S,green,69,9
2695,540,2021-03-21,2021-03-30,Marlee Edser,Genderqueer,71,Oscarberg,South Australia,631,93,3,279,Jacket,Coach,S,red,76,9
2696,541,2021-08-20,2021-08-22,Bank Sargeaunt,Male,57,Mollyland,New South Wales,487,118,3,354,Jacket,Puffer,M,violet,43,2
